,name,state_name,land_wind_,util_pv_te,longitude,latitude
2885,Chippewa,Wisconsin,9582882.77,88500669.03,-91.27991689852466,45.06942535297117
2886,Jefferson,Washington,2024312.35,4954503.93,-123.59963831963002,47.74810432936694
2887,King,Washington,2141804.76,9416022.56,-121.8047438811296,47.4901816582885
2888,Kitsap,Washington,1038122.58,5144469.34,-122.67551924959125,47.612884727862344
2889,Kittitas,Washington,14324208.55,31099224.8,-120.67969923314651,47.124178827540035
2890,Klickitat,Washington,21475841.77,65932986.89,-120.78918064249149,45.87379256495755
2891,McLeod,Minnesota,7344507.29,58579286.03,-94.27244336213558,44.823526053406326
2892,Morrow,Oregon,25121816.26,83348361.9,-119.58429999646701,45.41883302881618
2893,Marion,Oregon,5425676.31,42207031.88,-122.58257109386577,44.9034092225648
2894,Clallam,Washington,3897312.34,7620963.42,-123.93192135602447,48.04904548126612
2895,Adams,Washington,29960801.12,181590564.38,-118.56066113411154,46.983360565441835
2896,Mineral,Montana,570978.6,1326231.52,-114.99849236298174,47.1473227936426
2897,Park,Montana,12427603.04,37146368.3,-110.52631836718591,45.4883514968652
2898,Musselshell,Montana,31734707.48,116922076.33,-108.39769247477535,46.49653900188051
2899,Petroleum,Montana,28398313.22,107287578.41,-108.25011266372505,47.11753500515702
2900,Marshall,South Dakota,15860700.0,89987875.49,-97.59860320517608,45.758586085303115
2901,Pierce,North Dakota,12108227.47,107754250.63,-99.97182906644659,48.24959901145068
2902,Golden Valley,Montana,18990736.95,92928789.61,-109.17492690502208,46.38124834599293
2903,Nelson,North Dakota,6155397.35,93644131.68,-98.19212266167682,47.92163806967201
2904,McPherson,South Dakota,22099991.18,137660119.77,-99.22147302228159,45.76640439892554
2905,Crow Wing,Minnesota,1309787.7,58337346.27,-94.07087432868161,46.48238709183871
2906,Benton,Minnesota,4168807.93,45888569.86,-93.9988188349918,45.69912644367338
2907,Walla Walla,Washington,14743867.09,47698709.48,-118.47847409061008,46.22980152573294
2908,Door,Wisconsin,3054616.97,36123184.59,-87.31759520550239,44.943535522369345
2909,Walworth,South Dakota,16211423.36,79707112.36,-100.03157043119748,45.42991367157781
2910,Mahnomen,Minnesota,4546273.99,51000540.03,-95.80903666779679,47.32522474786682
2911,Wibaux,Montana,19433522.83,64404743.82,-104.24896847629458,46.96532234050964
2912,Toole,Montana,41095659.86,193718662.65,-111.69568756085235,48.655288704034376
2913,Meagher,Montana,20933665.27,47463858.43,-110.8856455608742,46.59820224671186
2914,Madison,Montana,20881901.22,70722379.46,-111.92033463984454,45.30077751821893
2915,Lincoln,Montana,5909366.22,10322528.2,-115.4051908517761,48.542521318685594
2916,Liberty,Montana,31558203.46,148771226.27,-111.02460952056909,48.56168557933358
2917,Rolette,North Dakota,8771606.38,90001322.32,-99.84106513474185,48.77242807649179
2918,Stevens,Minnesota,9572894.66,65461947.15,-96.00026953660596,45.58613017837082
2919,Sherburne,Minnesota,1320128.83,38220815.25,-93.77457210664805,45.443937020592465
2920,Stearns,Minnesota,18677223.6,141878011.79,-94.61303170809411,45.5521631012755
2921,Williams,North Dakota,38683438.32,211433057.58,-103.48024385606526,48.343627822428125
2922,Keweenaw,Michigan,1085429.0,13948754.21,-88.42654507675087,47.60869499552975
2923,Wells,North Dakota,17487560.55,144802902.27,-99.6609799870049,47.58759018866517
2924,Ward,North Dakota,27677523.78,218639562.9,-101.54177752419368,48.221757412221294
2925,Wilkin,Minnesota,13732895.99,90536530.68,-96.46831153736326,46.35706998125931
2926,Leelanau,Michigan,3509938.56,9168266.81,-85.8120665836124,44.93815057967976
2927,Washington,Minnesota,817075.26,25260999.19,-92.88401451556035,45.038303723377794
2928,Cook,Minnesota,2456429.11,13911185.56,-90.53583277153307,47.902487939595396
2929,Douglas,Wisconsin,3960850.54,105650549.9,-91.91502131466653,46.43118496068871
2930,Dunn,Wisconsin,8202507.7,48441335.22,-91.89642682529787,44.94656403763413
2931,Eau Claire,Wisconsin,5829641.19,41315410.54,-91.28602338422942,44.72678294220708
2932,Florence,Wisconsin,510796.56,12365447.38,-88.3981764344306,45.848428306913455
2933,Liberty,Texas,4259495.49,96224680.65,-94.81221545826993,30.151604726104154
2934,Hardin,Texas,1126478.3,69632496.01,-94.39028703105886,30.33240687096528
2935,Gillespie,Texas,23311777.52,95157745.93,-98.94646231724364,30.318081252088426
2936,Orange,Texas,274196.93,20917567.29,-93.89387338826803,30.121338657093535
2937,Brazos,Texas,4547106.73,65631225.38,-96.30244223026833,30.660962744217176
2938,Brewster,Texas,70293588.39,414208599.24,-103.25175910473384,29.81192970832319
2939,Grimes,Texas,7379808.64,93298424.18,-95.98555462792623,30.54367874063776
2940,Pecos,Texas,106713893.2,614537161.34,-102.72358562486029,30.78106536905793
2941,Presidio,Texas,52462576.74,313431780.43,-104.24060734137169,29.999831518202964
2942,San Jacinto,Texas,1894158.73,16048807.47,-95.16690916011292,30.57953150463604
2943,Sutton,Texas,35729582.5,164546861.9,-100.53818899121612,30.49828374127164
2944,Travis,Texas,4786293.39,53090428.3,-97.78194788834445,30.33452324016274
2945,Crockett,Texas,64653187.19,300835446.6,-101.41217874954492,30.722965478511384
2946,Burleson,Texas,7174039.87,85266047.3,-96.62131772995347,30.49238802612191
2947,Terrell,Texas,46238891.33,211086622.31,-102.07650407201383,30.224961219612915
2948,Williamson,Texas,13709316.35,130570463.86,-97.60079550866395,30.64803596235152
2949,Bastrop,Texas,8903273.24,108415997.35,-97.31204930912469,30.103613325260575
2950,Jefferson,Texas,4853648.57,64546137.18,-94.1629117747559,29.883617518525174
2951,Jasper,Texas,2873008.89,67976238.89,-94.02507623832517,30.74393771009211
2952,Kimble,Texas,28067329.02,113351234.01,-99.74876134628813,30.48680799714667
2953,Blanco,Texas,14302855.0,51535628.38,-98.39987009281262,30.266373420984266
2954,Lee,Texas,7190386.09,79912642.48,-96.96570384153742,30.310655018453705
2955,Montgomery,Texas,2342711.45,75236226.12,-95.50297567912376,30.300239899162758
2956,Charlton,Georgia,736393.35,48062773.45,-82.13796958470897,30.78181850989367
2957,Okaloosa,Florida,4610308.43,37692958.57,-86.59647285541615,30.70690254886078
2958,Newton,Texas,3046550.81,70775636.13,-93.74476537523826,30.786325306954335
2959,Jefferson,Florida,1039770.44,39035763.12,-83.89509474857077,30.4378135915042
2960,Hamilton,Florida,1347523.24,49046014.2,-82.94787799491111,30.4963685113466
2961,Washington,Florida,2165169.49,49753193.86,-85.66539718758884,30.610623323011364
2962,Livingston,Louisiana,621369.23,41725976.7,-90.72357595318753,30.437819431748306
2963,Suwannee,Florida,5991678.36,91956931.24,-82.99152261131448,30.19551541381496
2964,Columbia,Florida,2967578.82,71570896.0,-82.62151256537103,30.224315616855755
2965,Santa Rosa,Florida,5126668.64,60010005.32,-87.01727995921874,30.73144604468196
2966,Madison,Florida,2554200.24,60450964.02,-83.47007799020896,30.444143215501743
2967,Liberty,Florida,382477.09,21963720.84,-84.88292256702285,30.241366820099277
2968,Leon,Florida,958615.53,31491515.12,-84.2777549563361,30.45807416186352
2969,Acadia,Louisiana,6056018.99,76017613.76,-92.4120081197848,30.290533288381976
2970,Iberville,Louisiana,1229591.81,22368378.42,-91.34938145341299,30.25848646504498
2971,St. Tammany,Louisiana,1016285.65,55849871.31,-89.96438833186596,30.406928581898107
2972,Tangipahoa,Louisiana,2292746.73,62608604.41,-90.40812292741859,30.634572201039166
2973,West Baton Rouge,Louisiana,631773.45,12029062.02,-91.31263018582713,30.463901293871196
2974,Mobile,Alabama,3198447.28,85206238.91,-88.20626380473374,30.78961228228921
2975,Beauregard,Louisiana,6301946.58,115886844.59,-93.34339032868638,30.648470856564025
2976,East Baton Rouge,Louisiana,360631.94,22656807.24,-91.09542859767751,30.538093684004536
2977,Calcasieu,Louisiana,5417746.72,94520061.51,-93.35794395148756,30.229254057364624
2978,Escambia,Florida,2049646.37,42548908.15,-87.3769336263832,30.70151564337463
2979,Duval,Florida,226565.67,32192989.41,-81.67093788332676,30.331569837487606
2980,Gadsden,Florida,1140258.18,34618833.65,-84.61360207180425,30.579468697936516
2981,Bay,Florida,1079320.97,45601899.16,-85.615681914694,30.279144278507506
2982,Baker,Florida,741460.46,36064597.8,-82.28460837053328,30.33105972195403
2983,Jackson,Mississippi,249441.41,34867672.49,-88.63567314662527,30.5423780052798
2984,Walton,Florida,4414622.11,73476678.23,-86.16273778378735,30.659069496399038
2985,Jefferson Davis,Louisiana,7658297.88,81845973.46,-92.81415730879029,30.267738205353734
2986,Calhoun,Florida,1472045.91,51605725.28,-85.19722816114026,30.40607219684995
2987,Hancock,Mississippi,368217.7,31599677.8,-89.48865013870727,30.415992348210647
2988,Harrison,Mississippi,375979.81,25871660.81,-89.11662954497474,30.511899416191383
2989,St. Martin,Louisiana,1249957.15,28054949.81,-91.6083613831251,30.12907486451795
2990,St. Landry,Louisiana,4896278.36,82577153.54,-92.00583725904079,30.59884999619385
2991,Baldwin,Alabama,4368631.72,125782205.47,-87.72476630259,30.73577922761389
2992,Nassau,Florida,836416.44,51849498.14,-81.80360665714416,30.610144504920374
2993,Redwood,Minnesota,16945894.93,107718700.25,-95.25385584593025,44.40364488064371
2994,Renville,Minnesota,18734137.35,119138502.73,-94.9471997975668,44.72680173183864
2995,St. Clair,Missouri,8720755.79,55796484.33,-93.77599405867834,38.037176265848395
2996,Dade,Missouri,8465657.5,49329573.46,-93.85028621166026,37.43203594996055
2997,Grant,Oregon,16160657.91,12892218.17,-119.00738386636431,44.49124818002482
2998,Wright,Iowa,12665438.92,73839945.76,-93.73515267853425,42.73308634444277
2999,Madison,Iowa,11602688.79,42850628.87,-94.01553320142324,41.3306942741115
3000,Haakon,South Dakota,36302856.12,164159007.75,-101.53994395377264,44.29441778852777
3001,Custer,Idaho,7363962.4,50682358.31,-114.28172185385853,44.241245535974876
3002,Hand,South Dakota,30437284.85,179425556.84,-99.0049377147606,44.54775293319542
3003,Blue Earth,Minnesota,12949702.51,82014375.56,-94.06712730463612,44.03464018891131
3004,Big Horn,Wyoming,25380829.96,163623793.06,-107.99520706168609,44.5268174955355
3005,Crook,Oregon,25203721.06,98770405.11,-120.35658297288933,44.14219499530079
3006,Hancock,Iowa,13444787.84,72644231.27,-93.73425213889149,43.081878500935666
3007,Hyde,South Dakota,20865484.84,107303138.67,-99.48716049349697,44.547375707167475
3008,Hughes,South Dakota,16294753.17,83573857.99,-99.99610062485823,44.38905663449209
3009,Washington,Arkansas,10735395.76,35335231.85,-94.21470253065428,35.979993885337564
3010,Nicollet,Minnesota,6426104.82,47681555.87,-94.24739811605394,44.349940416764355
3011,Caddo,Louisiana,4068462.98,80149149.45,-93.88231064679054,32.58008439957001
3012,Valley,Idaho,1859666.28,17075601.4,-115.56606416878567,44.76670525202092
3013,Washington,Idaho,9553445.0,27539708.83,-116.78477365022144,44.45242147209075
3014,Adams,Idaho,4309906.72,10117118.55,-116.45386071884178,44.88965139668754
3015,Le Sueur,Minnesota,7374125.57,46335419.09,-93.73007923730884,44.37143314002576
3016,Shelby,Texas,3375241.82,46827849.85,-94.14499178736845,31.792410107148783
3017,Brookings,South Dakota,14987125.15,93111574.91,-96.79046599484502,44.369693133348505
3018,Lemhi,Idaho,6771139.67,50118688.97,-113.93312826715734,44.94323020627921
3019,Park,Wyoming,28438668.9,126509121.4,-109.588537879276,44.52055566801987
3020,Baker,Oregon,19736165.95,36901659.31,-117.67533920092153,44.70923010138987
3021,Benton,Oregon,2301880.99,15658424.32,-123.4292023329478,44.492177298160534
3022,Kingsbury,South Dakota,15849209.89,100494248.64,-97.49147706546762,44.36957547690064
3023,Faribault,Minnesota,16042374.15,87841908.58,-93.94804232190269,43.67391700067177
3024,Daviess,Missouri,10522226.0,61621170.3,-93.98547593810439,39.960735568677194
3025,Harrison,Missouri,12585626.7,66365651.91,-93.9920764938711,40.3546671546751
3026,Henry,Missouri,9698828.73,76128441.39,-93.79273947724657,38.385159055503706
3027,Gallatin,Montana,11734714.63,54604310.21,-111.17030498745667,45.54045196143034
3028,Sabine,Texas,1503467.27,14575070.09,-93.85181326285871,31.34318094997906
3029,Teton,Wyoming,404073.36,5383871.65,-110.59017610849033,43.93379438021986
3030,Beadle,South Dakota,24257824.22,159010310.13,-98.27808252456623,44.4144855776807
3031,Clarke,Iowa,9639569.01,35779266.83,-93.78512743567099,41.02900830386546
3032,Ziebach,South Dakota,39024266.9,174402762.17,-101.66597131702967,44.98055146494037
3033,Scott,Arkansas,5750803.74,12888382.24,-94.06324699646122,34.86078858292596
3034,Fremont,Idaho,11631295.53,90809774.72,-111.48200335228199,44.22879989624845
3035,Boone,Iowa,11909529.33,65579365.88,-93.93168838547442,42.03654122163812
3036,Crawford,Arkansas,4184047.58,21163867.51,-94.24304070027699,35.58886938967678
3037,Stanley,South Dakota,29197331.82,105359647.16,-100.73586803333009,44.41227280166794
3038,De Soto,Louisiana,4182637.2,82976068.48,-93.73729526532362,32.055437904084386
3039,Benton,Arkansas,8759763.42,51974701.22,-94.25736105261967,36.33922910836142
3040,Lyon,Minnesota,13340556.77,86302180.48,-95.83897293300764,44.413490908070486
3041,Lincoln,Minnesota,10851781.76,63468044.16,-96.26707702709751,44.4125864863914
3042,Crook,Wyoming,46211736.87,155324854.42,-104.57086270453524,44.589238681053835
3043,Johnson,Wyoming,52653524.44,130205184.61,-106.58463242001025,44.03877390075481
3044,Hamilton,Iowa,13404035.71,72509117.27,-93.70683414180961,42.383755119188926
3045,Clark,Idaho,11956989.7,101125539.31,-112.35132735273665,44.283989358857234
3046,Lafayette,Missouri,12054765.93,70966619.69,-93.78549156773944,39.06560555038045
3047,Johnson,Missouri,14565404.01,96271548.24,-93.8063755782502,38.744090347815
3048,Lawrence,Missouri,11385682.64,67943094.46,-93.8329493388379,37.10633672701114
3049,Wheeler,Oregon,10027944.46,2971848.78,-120.02746879644681,44.72606763601232
3050,Franklin,Arkansas,4253141.13,29802462.34,-93.89062017312871,35.51234224579124
3051,Dallas,Iowa,9822557.83,61492041.99,-94.03973688400805,41.68488968587134
3052,Beaverhead,Montana,29312589.79,140999103.18,-112.89888385419572,45.132754422078044
3053,Lawrence,South Dakota,8432751.18,12216813.67,-103.79222129988248,44.35862185976722
3054,Barry,Missouri,10641744.06,41495743.71,-93.82906604292216,36.709855830277064
3055,Ray,Missouri,9809736.71,56928654.83,-93.98989025567202,39.352406330165906
3056,Decatur,Iowa,10045424.16,43863736.66,-93.78629468127724,40.7376656821976
3057,Webster,Iowa,15473277.51,85700908.73,-94.18179462745927,42.42789124639245
3058,Miller,Arkansas,4956545.21,63134741.65,-93.89162353630948,33.31243122289383
3059,Polk,Arkansas,5925732.87,30283558.3,-94.22806642925333,34.48583741145162
3060,Hempstead,Arkansas,6216964.91,73783414.52,-93.66841579281679,33.73535439769506
3061,Lincoln,Oregon,2710707.09,1129185.62,-123.86718278368944,44.6418237394507
3062,Linn,Oregon,8998002.57,57305842.17,-122.53419462726632,44.488603453353626
3063,Howard,Arkansas,5335943.42,44423247.33,-93.99346966378171,34.088742221433066
3064,Meade,South Dakota,57845923.31,316824704.2,-102.71690063511905,44.56678146631372
3065,Cedar,Missouri,7638137.75,42276040.76,-93.85660516739132,37.723842195652146
3066,Madison,Arkansas,8789054.74,9617579.41,-93.72456966000706,36.010957468164186
3067,Logan,Arkansas,5658285.18,33152261.15,-93.71630554570157,35.215259377556045
3068,Little River,Arkansas,4707072.43,63065508.93,-94.23402158581204,33.700658928102044
3069,Campbell,Wyoming,90421623.55,316499375.89,-105.548812400071,44.24763950591586
3070,Winnebago,Iowa,9541676.29,49571705.41,-93.73421982849382,43.377553426284074
3071,Caldwell,Missouri,8373400.17,46940918.18,-93.98279236149723,39.65573800628215
3072,Jefferson,Oregon,12293665.81,47926799.03,-121.17543065797494,44.629406798331466
3073,Sibley,Minnesota,11109471.93,69946843.91,-94.2318786868051,44.579469453118286
3074,Waldo,Maine,3685383.34,25142751.91,-69.14803759222045,44.50378559978635
3075,Washington,Maine,9560479.52,139766394.04,-67.63716340852186,45.03836404270292
3076,Lamoille,Vermont,2420244.79,2427568.13,-72.64141305558344,44.60580243692346
3077,Kennebec,Maine,2478632.61,35476145.91,-69.76720902143597,44.40914426956046
3078,Oscoda,Michigan,3980932.0,20431043.0,-84.12966654938583,44.681740909346765
3079,Pepin,Wisconsin,2292686.28,10268034.46,-92.0015821259147,44.58290507469004
3080,Portage,Wisconsin,7834525.34,76257575.32,-89.50145740453502,44.476047771994
3081,Grand Traverse,Michigan,4440505.84,33036281.54,-85.56049490513358,44.66860001999774
3082,Hancock,Maine,6935758.5,64699903.67,-68.35367064134043,44.67586661959604
3083,Kalkaska,Michigan,5105160.11,43292056.79,-85.09014305802862,44.68463969282607
3084,Rice,Minnesota,6694816.44,46506318.31,-93.29668102225081,44.354240394760055
3085,Goodhue,Minnesota,14203224.6,57706012.94,-92.72259677895043,44.409873429771054
3086,Outagamie,Wisconsin,5764109.87,58468655.28,-88.46492040168722,44.4160804155794
3087,Wood,Wisconsin,7723357.16,74962225.73,-90.04160121722363,44.45534535472333
3088,Oxford,Maine,10367666.12,19229470.32,-70.75659722136551,44.49981208614173
3089,Alcona,Michigan,3388377.31,19460386.3,-83.59398408012919,44.68542870946799
3090,Trempealeau,Wisconsin,7870691.78,21023103.23,-91.3584524911863,44.303958204703804
3091,Jackson,Wisconsin,7891479.28,65221368.0,-90.80522151170108,44.319156977154044
3092,Clinton,New York,7224338.71,40780079.13,-73.67821805493107,44.74622296146064
3093,Crawford,Michigan,4704631.77,34685404.71,-84.61027323870223,44.68362656812087
3094,Waupaca,Wisconsin,4369752.94,59838547.56,-88.96482011096839,44.47041404016982
3095,Essex,New York,8182402.06,0.0,-73.77265920626343,44.11726068397602
3096,Chittenden,Vermont,2049049.32,8290783.96,-73.08091294459435,44.46093605857299
