,name,state_name,dist_wind_,land_wind_,com_pv_tec,resid_pv_t,util_pv_te,longitude,latitude
2523,Pendleton,Kentucky,2282453.17,2873066.11,31293.44,25411.74,2848648.75,-84.36017341081508,38.69566828372635
2524,Powell,Kentucky,1143770.77,771148.56,8278.52,21494.16,2210501.18,-83.82385836469028,37.831148118223986
2525,Pike,Kentucky,3791320.03,1587164.07,208749.8,93470.0,167244.72,-82.39576112818244,37.46908812526022
2526,Pulaski,Kentucky,6662339.73,5762482.53,113850.04,124002.42,20889648.67,-84.57712858422052,37.10384926720942
2527,Plymouth,Massachusetts,9484261.45,588820.48,1796720.23,794482.32,29168772.98,-70.81276010328844,41.95104268437308
2528,Newport,Rhode Island,1440333.96,15753.68,297011.98,125685.52,3372798.65,-71.2360851493597,41.556359781716495
2529,Camden,Missouri,9702200.7,6932576.72,161825.0,105453.52,17537914.56,-92.76603491613467,38.02704178554527
2530,Butler,Missouri,10221710.24,6479912.4,146555.4,92168.49,56490420.37,-90.4065302614608,36.71644503065533
2531,Callaway,Missouri,12218977.96,9458097.16,129959.97,102692.14,65555248.5,-91.92600335526548,38.8355097031773
2532,Washington,Rhode Island,5853806.49,189459.67,502682.37,242743.58,12643706.29,-71.62298129644111,41.47012529171772
2533,Stone,Mississippi,3716666.59,629690.15,56107.82,35171.75,27030582.69,-89.11769511931378,30.789948680902455
2534,Pettis,Missouri,13384746.45,10897413.85,154840.51,103595.27,77715481.72,-93.28509449162952,38.7282944897115
2535,Perry,Missouri,6559810.94,5873593.5,208292.48,65774.99,28739005.88,-89.82442172603734,37.70710179109466
2536,Pemiscot,Missouri,6100081.8,7970208.42,86895.55,35645.59,65953654.37,-89.78587759912625,36.21105822394189
2537,Ozark,Missouri,8240245.15,6739502.38,8469.77,25937.08,8723429.3,-92.44457914189317,36.64929772439671
2538,Osage,Missouri,7941841.71,7121579.66,85593.7,35244.34,12505570.63,-91.86183799293495,38.460347393302804
2539,Autauga,Alabama,4806264.58,4374954.41,72863.02,122752.69,35852218.05,-86.64265760512606,32.53493309499477
2540,Barbour,Alabama,5817285.0,5898864.51,88221.8,42823.79,66148274.63,-85.39319358250229,31.869590966079667
2541,Bibb,Alabama,4436063.78,3986770.03,64286.62,37917.84,19269090.07,-87.12644990771983,32.9986400571011
2542,Blount,Alabama,7151345.92,6117474.83,290436.0,122024.81,22617017.56,-86.5673961318099,33.98083503810069
2543,Lake,Tennessee,1201547.9,1208811.81,8818.05,10141.93,17926467.17,-89.4935558603202,36.33521966919966
2544,Johnson,Tennessee,2844497.86,754814.69,24973.61,35753.24,0.0,-81.85175832382139,36.454928709042086
2545,Knox,Tennessee,3868778.03,848628.42,132062.73,886277.34,6940599.84,-83.93708726514,35.99323109789284
2546,Dodge,Wisconsin,20067748.46,8612069.13,301317.97,208162.64,76411511.26,-88.70752575180013,43.41629110859187
2547,Richland,Louisiana,7028896.54,3683119.45,207930.86,46738.8,64155298.39,-91.76344527537763,32.417767756080124
2548,Dane,Wisconsin,26786063.01,10024587.62,1273027.68,833771.35,76575762.9,-89.41833232007207,43.067354915065835
2549,Red River,Louisiana,3049962.19,1461868.1,22590.08,18697.27,38538344.91,-93.33999274942359,32.09322648045914
2550,Crawford,Wisconsin,8986243.78,5255191.86,46519.45,39361.58,3125888.56,-90.93103484446043,43.239470493333165
2551,Columbia,Wisconsin,14972924.03,7506423.21,162143.92,136584.7,59909405.27,-89.33371640872214,43.46655622734805
2552,Sabine,Louisiana,7241461.42,4897227.24,122228.79,50129.61,75483500.91,-93.55470302476375,31.56401163280499
2553,Tallahatchie,Mississippi,5451536.45,5128245.56,43091.66,27701.66,69529618.91,-90.1732494513189,33.950466419084414
2554,McLean,Illinois,21804938.74,23287238.78,158187.79,378419.53,150042680.92,-88.84731202078588,40.490881628635435
2555,McHenry,Illinois,14186467.85,3799277.26,1210015.52,721970.37,54738332.44,-88.45243589039796,42.32437558947225
2556,Macoupin,Illinois,15745612.66,13926568.41,61917.36,140081.56,105642463.66,-89.9244289962723,39.26100293576264
2557,Macon,Illinois,11142110.59,9538416.86,97815.51,281940.51,70614278.66,-88.96158983008056,39.86001476490402
2558,Madison,Illinois,14693832.53,7347493.57,241191.61,701840.93,71916041.92,-89.90514575511408,38.829863263285176
2559,Washington,Alabama,7007894.2,5391567.37,8492.08,42359.9,97728239.13,-88.2078719861973,31.407620598109876
2560,Falls Church,Virginia,5721.92,0.0,34566.38,11115.1,0.0,-77.17462850985329,38.88438110368479
2561,Licking,Ohio,12851205.01,7147399.02,665915.4,357219.43,43986115.65,-82.48312514827609,40.09160803778169
2562,Knox,Ohio,10408419.11,7351261.17,344472.67,139394.94,34709885.15,-82.42151980933596,40.39875568726149
2563,Jefferson,Ohio,4755625.73,3546077.42,314391.0,144505.82,1065102.3,-80.76101293263228,40.3849874691471
2564,Lawrence,Ohio,4111060.18,2646529.26,212884.9,119942.04,844836.25,-82.53679669959494,38.5985021218226
2565,Lake,Ohio,3302804.94,469437.33,757995.16,568214.67,11466643.59,-81.23742135891473,41.69640519710699
2566,Benton,Mississippi,4303661.79,3043295.46,21457.2,21448.05,14065207.75,-89.18847726694841,34.81727240718374
2567,Adams,Mississippi,2477386.21,1819595.83,68487.68,65098.9,26225998.56,-91.35317570422967,31.483151821530917
2568,Alcorn,Mississippi,5236695.26,2364424.16,143185.0,78075.85,28430564.21,-88.58028795726669,34.88076340950241
2569,Talbot,Maryland,6013438.88,971433.08,129758.19,92411.2,21407762.26,-76.08793159072141,38.775804692837724
2570,Attala,Mississippi,7121975.68,4060185.99,44112.77,40479.55,57536519.08,-89.58165669015645,33.08629978227112
2571,Union,Ohio,9788460.75,6997569.23,168645.21,127257.13,52306552.43,-83.37149713753041,40.299469941243814
2572,Newberry,South Carolina,5520383.24,4316782.19,140358.83,78310.04,40378033.98,-81.60009039890011,34.28979458791903
2573,Pickens,South Carolina,3887555.53,1925986.07,186838.59,249467.81,9696506.24,-82.72534386958489,34.88748331360275
2574,Orangeburg,South Carolina,14424519.84,2623603.89,214581.97,174817.46,101631822.14,-80.80025998823311,33.43900551492712
2575,Stark,Ohio,11010296.7,4071354.24,1347276.59,976795.59,29260342.71,-81.36573008883319,40.81386211927267
2576,Summit,Ohio,5569007.24,73268.11,1002518.66,989098.63,11297765.92,-81.53215103349639,41.12598055545744
2577,Trumbull,Ohio,7011451.68,3284679.26,442664.1,425543.08,48227379.94,-80.76116422011151,41.31717688838334
2578,Tuscarawas,Ohio,10192546.87,5356213.91,627276.56,205662.56,9946849.82,-81.47379210893678,40.44095358638045
2579,Carroll,New Hampshire,10392776.71,2471085.5,176447.46,101125.87,13037584.81,-71.2028340377468,43.87381986081779
2580,Belknap,New Hampshire,5644006.24,1601189.86,195332.19,100728.22,3295186.0,-71.42317441003337,43.518591265249775
2581,Cheshire,New Hampshire,10113422.78,2208732.16,245470.67,137620.32,3868964.78,-72.2512484609041,42.91930929506884
2582,Essex,Virginia,2595409.58,1402521.69,38403.01,22150.12,19953074.18,-76.95156079227573,37.94153962909908
2583,Grafton,New Hampshire,17640930.38,6014358.85,310019.76,122752.52,3473629.11,-71.82064722988052,43.940726807786575
2584,Dinwiddie,Virginia,6498171.0,3683075.17,66201.22,60457.45,50949768.3,-77.6323439382929,37.07586154070295
2585,Norton,Virginia,148523.63,57904.64,23009.6,6705.41,0.0,-82.62609116436956,36.931468674745396
2586,Dickenson,Virginia,2469125.05,1349426.53,16537.77,25439.86,162140.31,-82.35040220616325,37.12573296283112
2587,Webster,Missouri,12395448.36,10163164.34,23890.83,85043.64,46041800.31,-92.87587681159951,37.28089723609791
2588,Heard,Georgia,2182982.1,2258089.27,22823.52,20215.62,13704165.69,-85.12828271272443,33.29705326815381
2589,Harris,Georgia,3774891.59,3173216.12,68638.74,90025.88,31894819.61,-84.90885860574828,32.73610916203341
2590,Hart,Georgia,3065399.72,2169883.58,63392.49,55533.73,22211885.82,-82.96403735668407,34.35112151710634
2591,Hancock,Georgia,3410883.92,3304179.33,20683.44,13217.59,39379269.3,-83.00101088891466,33.27026117123976
2592,Haralson,Georgia,3820638.22,2844603.11,85657.82,57498.4,15138261.05,-85.21103013940157,33.794227504715536
2593,Tucker,West Virginia,4116761.78,1116482.53,14693.06,17000.55,318041.32,-79.56498191581414,39.11358915041481
2594,Taylor,West Virginia,1761049.3,1062053.88,13813.72,39076.25,0.0,-80.04616969075059,39.335996575199864
2595,Upshur,West Virginia,3880356.93,2460287.81,22785.19,42175.84,504331.36,-80.23339484810839,38.897820091335056
2596,Tyler,West Virginia,2488288.62,1609654.17,13089.31,17930.03,183086.94,-80.88485246030126,39.465268259325704
2597,Wayne,West Virginia,3599917.69,2479240.9,85594.92,78264.89,389809.37,-82.427044800853,38.146132953773545
2598,Dooly,Georgia,4100204.68,2109317.19,64793.57,22814.94,44051375.34,-83.7987971805007,32.15718712760989
2599,Dodge,Georgia,4964687.49,913706.86,65379.97,35137.82,50195188.99,-83.1684192866025,32.17221078486207
2600,Douglas,Georgia,1824492.24,390884.83,338823.84,297764.74,4324442.84,-84.76776425837066,33.701560902263736
2601,Dougherty,Georgia,2136836.74,807257.7,322963.39,137111.37,28124160.74,-84.21641601490339,31.533309098560306
2602,Early,Georgia,4344623.88,2128969.33,45717.23,20889.75,58601349.97,-84.9036463361314,31.32282762078191
2603,Montgomery,Virginia,4420435.57,1468202.03,250695.17,127556.88,1968408.37,-80.38696621382495,37.17404146685996
2604,New Kent,Virginia,2358758.79,917874.64,74619.86,47782.28,17086087.96,-77.00110464585998,37.505365677172406
2605,Nelson,Virginia,4917507.38,2213557.28,35204.33,35036.58,4845702.56,-78.88675280836264,37.78740972223377
2606,Leflore,Mississippi,4523051.41,3906936.02,63359.25,46146.75,62639095.15,-90.3010773882238,33.55053133444596
2607,Lowndes,Mississippi,5032050.95,1407916.62,189510.07,144366.59,43650480.08,-88.44331482009028,33.47300008182554
2608,New Haven,Connecticut,7269606.36,179311.32,2740408.61,1123279.95,5218615.68,-72.9323812846573,41.4108721662088
2609,Hartford,Connecticut,7871805.16,593979.12,2514644.71,1224006.82,10466792.53,-72.73286072401336,41.80643166792859
2610,Fairfield,Connecticut,6606226.21,218343.39,2288036.82,1311368.75,4247110.52,-73.38885014510318,41.27338961206658
2611,Middlesex,Connecticut,5120636.08,460498.2,490439.19,273874.83,4361379.13,-72.5364789191734,41.464519622962094
2612,Litchfield,Connecticut,13963458.4,3205490.32,757104.25,342349.22,4864083.86,-73.24535039789319,41.7924620568437
2613,Clinton,Kentucky,1654677.45,1997628.24,14377.93,16462.59,6118810.78,-85.13605967659885,36.72751028460062
2614,Clay,Kentucky,3508204.01,1780410.92,11363.55,32286.05,95974.73,-83.71466094500151,37.15974998159367
2615,Cumberland,Kentucky,2601005.49,2189144.39,18817.41,12925.54,4052880.74,-85.38843995283692,36.78656237425454
2616,Crittenden,Kentucky,4479755.14,4054602.38,139273.74,23615.0,22988142.81,-88.09726558748845,37.35264199737096
2617,Daviess,Kentucky,6110216.88,5596844.66,707683.39,243061.46,43492433.99,-87.08714075932707,37.731783038809176
2618,Henry,Indiana,10085211.86,7266389.16,99368.95,131319.77,46179377.68,-85.39642763188628,39.9310326561107
2619,Howard,Indiana,8006546.77,4473092.35,226963.38,210935.37,33306259.44,-86.11693968108742,40.48358571497241
2620,Harrison,Indiana,5390584.57,4385461.92,106565.0,101618.86,29162305.87,-86.11166351090833,38.195296901780715
2621,Hendricks,Indiana,8486788.28,5074963.51,278890.86,413442.46,42638653.9,-86.509961928751,39.769501495203045
2622,Ramsey,Minnesota,3924111.25,0.0,1099957.64,484562.23,658765.13,-93.09957697763795,45.01711640413443
2623,Red Lake,Minnesota,5157808.5,4213864.09,15204.77,10225.96,46083193.88,-96.09530234919737,47.871720344073566
2624,Richland,Montana,5949087.52,39501965.85,9497.28,18941.49,152756058.4,-104.56134359521204,47.78795011152301
2625,Isanti,Minnesota,8539415.38,2089527.1,45829.47,87826.91,41876498.84,-93.29520375069455,45.56149013224108
2626,Grant,Minnesota,6888405.09,9474781.93,36545.89,18228.58,61594593.06,-96.01214023977239,45.93404094384013
2627,Hennepin,Minnesota,13297377.01,806342.11,2748551.32,1435302.88,16824014.65,-93.47696128247044,45.00459584165328
2628,Hubbard,Minnesota,12530049.94,7198310.91,110292.33,57342.99,71144814.34,-94.9166182199966,47.10867193434853
2629,Montmorency,Michigan,6116496.66,3397696.16,24626.25,22901.09,32975732.5,-84.12727798076453,45.02753151063248
2630,Campbell,South Dakota,2929215.1,15443693.97,2396.43,4742.1,81799758.39,-100.05169574429718,45.77106699857185
2631,Codington,South Dakota,9837220.59,13599935.57,73548.65,66841.23,79431311.66,-97.18859300967425,44.97785692438711
2632,Gilliam,Oregon,2278501.08,16727067.99,13966.07,3635.15,36394906.54,-120.21086647111247,45.3780635096113
2633,Aroostook,Maine,31417432.39,39594129.18,168626.51,110222.97,296527191.0,-68.59877399452722,46.658934137750215
2634,Hood River,Oregon,1641513.08,1622465.93,42556.06,36602.74,2130059.76,-121.6511840696467,45.519017205922744
2635,Lewis and Clark,Montana,14498592.65,19576090.58,19725.05,97114.94,55109560.58,-112.39036452794507,47.122339084606004
2636,Jefferson,Montana,6513221.58,10962551.46,3441.61,28004.52,27144051.59,-112.09372212818921,46.14849231031348
2637,Judith Basin,Montana,4871493.71,23057929.88,1797.25,4197.35,86585143.0,-110.26607016042874,47.045465149058224
2638,Lake,Montana,7731150.86,5803919.25,5087.11,43458.65,38730237.65,-114.08934945299191,47.645942698957064
2639,Somerset,Maine,14593984.76,23229311.44,330856.99,86123.05,149791187.92,-69.95872357049934,45.51382212168051
2640,Piscataquis,Maine,11385992.89,21641580.45,57297.73,28631.65,140154067.48,-69.28439001902598,45.837469652869274
2641,McHenry,North Dakota,8157111.9,16899125.28,22864.44,14424.53,201085675.8,-100.63629480180705,48.234603614337026
2642,Hettinger,North Dakota,3283591.09,25716241.81,6493.28,7614.13,133980207.47,-102.46035251397751,46.432535080778145
2643,Logan,North Dakota,3978527.14,18676678.66,7149.99,5309.19,105785687.8,-99.47750724534303,46.45738225536021
2644,LaMoure,North Dakota,6750762.91,17044060.8,26588.13,12517.1,132086873.84,-98.53546462087935,46.45690529838747
2645,Clearwater,Idaho,2514937.53,5060564.78,7869.22,14992.47,6717766.81,-115.65685443931696,46.673681078691004
2646,Hamlin,South Dakota,6549457.65,8706329.13,10703.79,16247.65,60140957.6,-97.18835394847967,44.67377296822994
2647,Grant,South Dakota,7884477.95,12394177.65,22994.25,21817.16,80941939.16,-96.76765873067637,45.17195408644311
2648,Luce,Michigan,6736789.41,2567508.74,19189.6,12612.37,41334683.67,-85.54428681544562,46.470704110012264
2649,Mackinac,Michigan,9056737.23,2123435.44,59512.59,29875.05,36216162.49,-85.0944509794742,46.0815151801546
2650,Wadena,Minnesota,9951001.96,2360561.37,113791.39,31798.55,43293440.6,-94.96936295988239,46.58574397232862
2651,Clearwater,Minnesota,10869088.59,6371178.75,17087.61,18458.87,70217183.47,-95.37905660879235,47.57765514512644
2652,Cass,Minnesota,20700882.63,6280155.03,143053.03,73219.25,118843939.85,-94.32544115532843,46.949607525550945
2653,Chippewa,Minnesota,10204672.88,10434715.11,33016.12,30815.41,68277158.02,-95.5667122556125,45.02238393554919
2654,Franklin,Vermont,8923753.59,3605586.45,110982.63,73887.94,12964924.69,-72.91210896570412,44.857510103482404
2655,Carlton,Minnesota,10719414.68,821500.53,300938.18,77095.23,41873622.95,-92.67707132853832,46.59241232222842
2656,Grand Isle,Vermont,1165010.16,108014.38,0.0,0.0,1412870.51,-73.29487441674124,44.796873981360264
2657,Chouteau,Montana,8461544.63,68960093.32,3726.54,8208.73,309414929.16,-110.43519001407996,47.88055377926795
2658,Big Stone,Minnesota,4806288.1,6614451.11,29935.28,14392.88,53651041.74,-96.41096117662744,45.42618144957523
2659,Otter Tail,Minnesota,37465833.85,20870768.06,183553.18,136080.65,184075349.79,-95.70789914084831,46.40880291347856
2660,McLean,North Dakota,10819351.67,25525762.76,28381.92,23109.08,217672008.28,-101.32185570413894,47.60698961206861
2661,Mercer,North Dakota,5580190.76,18257174.07,20364.03,21223.84,85590149.55,-101.83148858144493,47.309217143963785
2662,McIntosh,North Dakota,4254371.39,21183033.49,8750.46,8633.14,110801867.46,-99.44125235965012,46.11184662357906
2663,McKenzie,North Dakota,8338328.07,37869542.8,70650.9,13657.33,145912126.83,-103.39521321620249,47.740134783075355
2664,Morton,North Dakota,10850708.86,36678492.87,33474.01,77286.44,162858765.4,-101.28113721067174,46.716032864187156
2665,Edmunds,South Dakota,4782743.21,22768873.53,16177.76,10478.96,142038712.28,-99.21535539196971,45.41880771018523
2666,Dewey,South Dakota,4872717.94,48296260.21,5116.31,6989.94,178332432.33,-100.87190486316018,45.15655337469547
2667,Faulk,South Dakota,3819169.78,18185127.28,12018.27,6266.51,126224073.1,-99.14529440454194,45.07101915409063
2668,Silver Bow,Montana,4795635.72,3515781.7,9974.74,62308.09,8481227.04,-112.65670683320545,45.902382203782324
2669,Sheridan,Montana,4680088.36,30052013.53,3395.48,8284.99,162149290.19,-104.50464953560864,48.721202520634016
2670,Stillwater,Montana,7329280.8,22409906.55,3776.65,19742.5,81960279.57,-109.39474739200581,45.66945321165999
2671,Houghton,Michigan,11003789.23,5131446.76,45414.4,69493.42,45129489.92,-88.68750394721437,46.89766956255463
2672,Roosevelt,Montana,5421974.01,43116266.95,3469.75,11469.08,224841496.21,-105.01660151451452,48.294574869305514
2673,Golden Valley,North Dakota,2359526.56,17527537.5,4475.38,4668.79,65390719.36,-103.84669269016388,46.940223282118154
2674,Foster,North Dakota,3762817.51,6726470.77,9747.31,8702.21,70701299.7,-98.883057341584,47.457092732200834
2675,Grant,North Dakota,5101655.13,34682928.6,7427.15,8151.11,156771328.05,-101.63969204718559,46.358279923712125
2676,Grand Forks,North Dakota,14729951.37,24847446.1,28385.78,81865.23,168172881.18,-97.45697366511983,47.92191072958978
2677,Griggs,North Dakota,4133239.82,8826714.33,9055.46,6354.98,74290191.44,-98.23704203768753,47.45727049864008
2678,Harding,South Dakota,3333686.33,58625648.23,10217.86,2641.79,266497384.22,-103.4958847972875,45.58040453706045
2679,Dickinson,Michigan,7100581.33,1737196.16,323817.36,66193.98,31418124.9,-87.87024281843264,46.00937694356768
2680,Delta,Michigan,13148170.06,2065218.77,303926.67,95010.95,31212325.71,-86.92446457552315,45.91980452486261
2681,Emmet,Michigan,7623363.28,3747013.91,125354.63,85259.76,19156154.17,-84.89038971903851,45.520286649552546
2682,Norman,Minnesota,7963390.17,13862863.31,21583.43,19695.47,100930377.15,-96.45529726810949,47.326497196675184
2683,Ontonagon,Michigan,8314785.68,8387186.52,53797.95,19384.87,48779379.55,-89.31498330804847,46.66436824963113
2684,Otsego,Michigan,8018779.5,5148271.84,57978.74,62415.88,36014897.68,-84.59884824613145,45.02145696783638
2685,Lake of the Woods,Minnesota,5146993.1,474290.21,8906.75,8789.99,16411476.38,-94.90495074988547,48.77058391374011
2686,Lake,Minnesota,6642154.3,1680543.3,51532.57,29397.3,58793929.22,-91.44572054659159,47.64112244715852
